-0.1069219, 51.5337806
-0.1066791, 51.5336963
-0.1067211, 51.5335787
-0.1064409, 51.5334959
-0.1064006, 51.5333243
-0.1055536, 51.5334494
-0.1054018, 51.533644
-0.1052641, 51.5338532
-0.105173, 51.5340391
-0.1051533, 51.5343867
-0.1053871, 51.5341996
-0.105564, 51.5339341
-0.1057347, 51.5337305
-0.1059055, 51.5335484
-0.1063563, 51.532269
-0.1061344, 51.5323591
-0.1063409, 51.5325852
-0.1060774, 51.5326523
-0.1062856, 51.5328617
-0.1059724, 51.5328066
-0.1057742, 51.5331842
-0.1062541, 51.5331901
-0.1059167, 51.5333484
-0.1060731, 51.5330601
-0.10771, 51.5277654
-0.1076703, 51.5276325
-0.1133478, 51.5369861
-0.1122757, 51.5369455
-0.1434192, 51.5238439
-0.143041, 51.523808
-0.143332, 51.5239473
